Branch;Deal Expense Code;Deal Name;Deal Internal ID;Contrato;Admin Agent;Fac Name;FAC FCN;FAC Internal ID;Fac Effective Date;Deal Status;Fac Primary Borrower LegalName;Codigo GLS;Fac Maturity Date;Fac Currency;Fac Risk Type;FAC Status;Fac Global Commitment;Fac Santander Commitment;FAC Global Outstanding Amount;FAC Host Bank Share Gross Outstanding;FAC Global Available to Draw;FAC Host Bank Gross Available to Draw;FAC Type;FAC Guarantee Type
SAN  ;100008;GRUPISO  EUR 2,0 MM 09/06/10            ;-@93LOK7;;BANCO SANTANDER, S.A.         ;TRAMO A                       ;9061014102010;-@93LOPX;40338;Terminated;GRUPISO S.A.;GS9J                ;40889;EUR;Loans - Long Term;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100008;GRUPISO  EUR 2,0 MM 09/06/10            ;-@93LOK7;;BANCO SANTANDER, S.A.         ;TRAMO B1                      ;9061014162010;-@93LP04;40338;Terminated;GRUPISO S.A.;GS9J                ;40889;EUR;Loans - Long Term;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100008;GRUPISO  EUR 2,0 MM 09/06/10            ;-@93LOK7;;BANCO SANTANDER, S.A.         ;TRAMO B2                      ;9061014192010;-@93LP3L;40338;Terminated;GRUPISO S.A.;GS9J                ;40889;EUR;Loans - Long Term;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100008;GRUPISO  EUR 2,0 MM 09/06/10            ;-@93LOK7;;BANCO SANTANDER, S.A.         ;TRAMO B3                      ;9061014202010;-@93LP8M;40338;Terminated;GRUPISO S.A.;GS9J                ;40889;EUR;Loans - Long Term;TERMINATED;0;0;0;0;0;0;Term                                              ;
CLO  ;600007;SERIE 2: SANEF 45MM 10/03/2014          ;-*B24QID;1110000938;SGBM ASSET MOBILIZATION       ;TRAMO A                       ;49110320141619;-*B24QOR;41708;Terminated;SOCIETE AUTOROUTES PARIS-RHIN-RHONE;AQGC                ;42524;EUR;Syndicated Loan Investment Portfolio;TERMINATED;0;0;0;0;0;0;Revolver/Term                                     ;
SAN  ;100011;MOGAN ENERJI ALSTOM EUR 6M 13/06/12 (TB);=-+ASRIOG;4917971600000800;BANCO SANTANDER, S.A.         ;MOGAN ENERJI                  ;12032014200100;=-+ASRJOC;41592;Closed;MOGAN ENERJI YATIRIM HOLDING A.S.;ZAW0                ;44149;EUR;Syndicated Buyer's Credit;ACTIVE;13257019,5;4419006,48;13257019,5;4419006,48;0;0;Term                                              ;
SAN  ;100011;B.POUPAN ANP 0011 EUR18.5M 22/03/06 (TB);=-+ASRO7A;4917971600000770;BANCO SANTANDER, S.A.         ;BCO POU                       ;7032014144000;=-+ASROHX;38798;Closed;BANCO DE POUPANCA E CREDITO SARL;01SE                ;44112;EUR;Syndicated Buyer's Credit;ACTIVE;13213505,54;13213505,54;13213505,54;13213505,54;0;0;Term                                              ;
SAN  ;100011;B.POUPAN ANP 0011 EUR18.5M 22/03/06 (TB);=-+ASRO7A;4917971600000770;BANCO SANTANDER, S.A.         ;BCO POU                       ;7032014144000;=-+ASROHX;38798;Closed;BANCO DE POUPANCA E CREDITO SARL;01SE                ;44112;EUR;Buyer's Credit;ACTIVE;13213505,54;13213505,54;13213505,54;13213505,54;0;0;Term                                              ;
SAN  ;100004;HOLCIM FINANCE 2000MM EUR 08DEC11 (MIG) ;=-+B3ZE7E;4915001601189410;SAND6E2-CITIBANK INTERNATIONA ;TRAMO CREDITO                 ;21042014135900;5GB48HI1;41738;Closed;HOLCIM GB FINANCE LTD;HGFM                ;43936;EUR;Syndicated Credit Investment Portfolio;ACTIVE;2000000000;130000000;334033212,45;21712158,81;1665966787,55;108287841,19;Revolver                                          ;
SAN  ;100003;GRUPO CATAI 5MM EUR 21/06/07            ;-=85USI1;;SANBESL-BANCO ESPIRITO SANTO  ;TRAMO C                       ;18342710181616;-=85UT7Y;39254;Terminated;VIAJES CATAI S.A.;CATY                ;40112;EUR;Loans;TERMINATED;0;0;0;0;0;0;Revolver/Term                                     ;
ABNTS;300004;AZ ELECTRONICS MATERIALS USD 440M (MRL) ;-=AE1OR1;;SANDKBO-MIZUHO BANK LTD, LOND ;FAC A USD 125M TERM           ;42811121128;-=AE1P46;41249;Terminated;AZ ELECTRONIC MATERIALS S. A.;UDRN                ;41780;USD;Loans;TERMINATED;0;0;0;0;0;0;Term                                              ;
ABNTS;300004;AZ ELECTRONICS MATERIALS USD 440M (MRL) ;-=AE1OR1;;SANDKBO-MIZUHO BANK LTD, LOND ;FAC C USD 315M RCF            ;42811121305;-=AE1TNQ;41249;Terminated;AZ ELECTRONIC MATERIALS S. A.;UDRN                ;41780;USD;Loans - Revolving;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
SAN  ;100004;BAGOETA SL EUR 163 MM 02/07/10 (TB)     ;-=B16XZ7; ;BANCO SANTANDER, S.A.         ;BAGOETA-A1-030                ;18232110950284;-=B16YAG;40361;Closed;BAGOETA SL, VITORIA;BSVA                ;43069;EUR;Syndicated Loan Investment Portfolio;ACTIVE;58081137,57;22964995,11;58081137,57;22964995,11;0;0;Term                                              ;
SAN  ;100004;BAGOETA SL EUR 163 MM 02/07/10 (TB)     ;-=B16XZ7; ;BANCO SANTANDER, S.A.         ;BAGOETA-REVA2-030             ;18232110950292;-=B16YF1;40361;Closed;BAGOETA SL, VITORIA;BSVA                ;43069;EUR;Syndicated Loan Investment Portfolio;ACTIVE;61409955,45;24562057,99;61409955,45;24562057,99;0;0;Revolver                                          ;
SAN  ;100004;BAGOETA SL EUR 163 MM 02/07/10 (TB)     ;-=B16XZ7; ;BANCO SANTANDER, S.A.         ;BAGOETA-REVB-030              ;18232610950306;-=B16YKT;40361;Closed;BAGOETA SL, VITORIA;BSVA                ;43069;EUR;Syndicated Loan Investment Portfolio;ACTIVE;37809983,54;16009112,62;37809983,54;16009112,62;0;0;Revolver                                          ;
ABNTS;300016;WORLD DUTY FREE (ANTS) EUR1.25B 300513  ;-$ANGIQL;;SANFIIS-BANCA IMI SPA, MILAN  ;TRANCHE I - TERM              ;163005131051;-$ANGJI5;41424;Terminated;WORLD DUTY FREE GROUP S.A.U. (USE 01K0);BETU                ;42012;EUR;Loans;TERMINATED;0;0;0;0;0;0;Term                                              ;
ABNTS;300016;WORLD DUTY FREE (ANTS) EUR1.25B 300513  ;-$ANGIQL;;SANFIIS-BANCA IMI SPA, MILAN  ;TRANCHE IV - REVOLVER         ;163005131100;-$ANGJWM;41424;Terminated;WORLD DUTY FREE GROUP S.A.U. (USE 01K0);BETU                ;42036;EUR;Loans;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
SAN  ;100004;ALTA VELOCID ZARAGOZA 485MM EUR 21/01/09;-08DZBX6; ;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO A                       ;18242710385827;-08DZCCZ;39834;Closed;ZARAGOZA ALTA VELOCIDAD 2002 S.A.;ZAV1                ;43830;EUR;Loans;ACTIVE;299675426,53;80665611,78;299675426,53;80665611,78;0;0;Revolver                                          ;
SAN  ;100004;ALTA VELOCID ZARAGOZA 485MM EUR 21/01/09;-08DZBX6; ;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO A                       ;18242710385827;-08DZCCZ;39834;Closed;ZARAGOZA ALTA VELOCIDAD 2002 S.A.;ZAV1                ;43830;EUR;Syndicated Credit Investment Portfolio;ACTIVE;299675426,53;80665611,78;299675426,53;80665611,78;0;0;Revolver                                          ;
SAN  ;100004;NUTREXPA 102MM EUR 28/01/09             ;-08DZCU1; ;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO A                       ;18062912032966;-08DZCWO;39843;Terminated;IDILIA FOODS S.L.;NUTX                ;41667;EUR;Loans;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100004;NUTREXPA 102MM EUR 28/01/09             ;-08DZCU1; ;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO A                       ;18062912032966;-08DZCWO;39843;Terminated;IDILIA FOODS S.L.;NUTX                ;41667;EUR;Syndicated Loan Investment Portfolio;TERMINATED;0;0;0;0;0;0;Term                                              ;
ABNTS;300002;TESCO BL PROPERTIES 091223 GBP 315M     ;-28UWN9S;;SANEK2L-HYPOTHEKENBANK AG     ;TERM FACILITY                 ;22212091314;-28UWNH1;40170;Closed;TESCO BL PROPERTIES LTD;TBPW                ;41996;GBP;Loans;ACTIVE;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;FND27227 200533886 REAL CAYMAN          ;-2934XOO;4969251600000470;BANCO SANTANDER, S.A.         ;190.7M USD 24/08/07           ;16092010093700;-2934XPG;39318;Terminated;BANCO ABN AMRO REAL S.A.,CAYMAN ISLANDS;BREG                ;41823;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;FND28110 200781746 REAL CAYMAN          ;-2934XU2;4969251600000470;BANCO SANTANDER, S.A.         ;365.3M USD 10/06/08           ;16092010092200;-2934XWP;39609;Terminated;BANCO ABN AMRO REAL S.A.,CAYMAN ISLANDS;BREG                ;41823;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;FND27169 200523293 REAL CAYMAN          ;-2934Y19;4969251600000470;BANCO SANTANDER, S.A.         ;2.1MM USD 10/08/07            ;16092010091800;-2934Y3D;39304;Terminated;BANCO ABN AMRO REAL S.A.,CAYMAN ISLANDS;BREG                ;41823;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;FND27602 200644262 REAL CAYMAN          ;-2934Y81;4969251600000570;BANCO SANTANDER, S.A.         ;1MM USD 28/12/07              ;16092010133400;-2934YAD;39444;Terminated;BANCO ABN AMRO REAL S.A.,CAYMAN ISLANDS;BREG                ;41823;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100010;FND27487 200617397 REAL CAYMAN          ;-2934YF4;4969251600000570;BANCO SANTANDER, S.A.         ;419.3M USD 28/11/07           ;16092010133100;-2934YHH;39414;Terminated;BANCO ABN AMRO REAL S.A.,CAYMAN ISLANDS;BREG                ;41823;USD;Singular Import Finance;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100013;FND27303 200556078 REAL CAYMAN          ;-2934YOZ;4969251600001070;BANCO SANTANDER, S.A.         ;800M USD 17/09/07             ;11112010120900;-2934YQT;39342;Terminated;BANCO ABN AMRO REAL S.A.,CAYMAN ISLANDS;BREG                ;41823;USD;Loan S.A.S;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100013;FND27388 200585515 REAL CAYMAN          ;-2934YXL;4969251600001060;BANCO SANTANDER, S.A.         ;1.5MM USD 18/10/07            ;11112010115500;-2934YZH;39373;Terminated;BANCO ABN AMRO REAL S.A.,CAYMAN ISLANDS;BREG                ;41823;USD;Loan S.A.S;TERMINATED;0;0;0;0;0;0;Term                                              ;
ABNTS;300006;SOUTH WESTERN HOUSING GBP 5M 18NOV13    ;-2AWB1FY;;ABBEY ANTS                    ;FACILITY A                    ;49181120131042;-2AWB1RU;41596;Closed;SOUTH WESTERN HOUSING SOCIETY LIMITED NON MIFID;YNFB                ;45248;GBP;Loans;ACTIVE;5000000;5000000;2750000;2750000;2250000;2250000;Revolver/Term                                     ;
SAN  ;100004;CEMEX TRAMOS C Y B2 USD RBOS 20/12/2007 ;-38LAGOH;;SANRR8S-ROYAL BANK OF SCOTLAN ;TRAMO B2 USD                  ;55056920000015;-38LAMB0;39436;Terminated;CEMEX ESPA?A S.A.;5CVC                ;41684;USD;Syndicated Credit Investment Portfolio;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
SAN  ;100004;CEMEX TRAMOS C Y B2 USD RBOS 20/12/2007 ;-38LAGOH;;SANRR8S-ROYAL BANK OF SCOTLAN ;TRAMO B2 USD                  ;55056920000015;-38LAMB0;39436;Terminated;CEMEX ESPA?A S.A.;5CVC                ;41684;USD;Loans - Revolving;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
SAN  ;100004;CEMEX TRAMOS C Y B2 USD RBOS 20/12/2007 ;-38LAGOH;;SANRR8S-ROYAL BANK OF SCOTLAN ;TRAMO B2 EUR                  ;18062009164715;-38LAMLX;39436;Terminated;CEMEX ESPA?A S.A.;5CVC                ;40883;EUR;Syndicated Credit Investment Portfolio;TERMINATED;0;0;;;0;0;Revolver                                          ;
SAN  ;100004;CEMEX TRAMOS C Y B2 USD RBOS 20/12/2007 ;-38LAGOH;;SANRR8S-ROYAL BANK OF SCOTLAN ;TRAMO B2 EUR                  ;18062009164715;-38LAMLX;39436;Terminated;CEMEX ESPA?A S.A.;5CVC                ;40883;EUR;Loans - Revolving;TERMINATED;0;0;;;0;0;Revolver                                          ;
SAN  ;100004;CEMEX TRAMOS C Y B2 USD RBOS 20/12/2007 ;-38LAGOH;;SANRR8S-ROYAL BANK OF SCOTLAN ;TRAMO C USD                   ;55056920000016;-38LAMUK;39436;Terminated;CEMEX ESPA?A S.A.;5CVC                ;41684;USD;Loans - Revolving;TERMINATED;0;0;0;0;0;0;Term/Revolver                                     ;
SAN  ;100004;CEMEX TRAMOS C Y B2 USD RBOS 20/12/2007 ;-38LAGOH;;SANRR8S-ROYAL BANK OF SCOTLAN ;TRAMO C EUR                   ;15002210409167;-38LAMYS;39436;Terminated;CEMEX ESPA?A S.A.;5CVC                ;41684;EUR;Loans - Revolving;TERMINATED;0;0;0;0;0;0;Term/Revolver                                     ;
SANLN;500004;VOLVO TREASURY AB EUR 2BN 10MAY11       ;-39L57RA;1110000766;SANNBSS-NORDEA BANK AB (PUBL) ;REVOLVING FACILITY            ;49160520111504;-39L58JE;40673;Terminated;VOLVO TREASURY AB;5VTG                ;42500;EUR;Investment Credits;TERMINATED;0;0;;;0;0;Revolver                                          ;
ABNTS;300002;COLUMBUS III INDUSTRIAL GBP 45M 30MAY14 ;-4B6E4XG;;ABBEY ANTS                    ;FACILITY A                    ;49020620141232;-4B6E5HF;41793;Closed;COLUMBUS INDUSTRIAL PROPERTY IIB LP;ZT3V                ;43250;GBP;Loans - Long Term;ACTIVE;0;0;0;0;0;0;Term                                              ;
SAN  ;100004;LECHE PASCUAL 256,4MM EUR 20/06/13      ;-5AO2W3L; ;BANCO SANTANDER, S.A.         ;TRAMO A OLD                   ;792210859748;-5AO2WB1;41445;Closed;CALIDAD PASCUAL SA;LPAS                ;43271;EUR;Syndicated Loan Investment Portfolio;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100004;LECHE PASCUAL 256,4MM EUR 20/06/13      ;-5AO2W3L; ;BANCO SANTANDER, S.A.         ;TRAMO B OLD                   ;792910859764;-5AO2WK0;41445;Closed;CALIDAD PASCUAL SA;LPAS                ;42541;EUR;Syndicated Loan Investment Portfolio;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100004;LECHE PASCUAL 256,4MM EUR 20/06/13      ;-5AO2W3L; ;BANCO SANTANDER, S.A.         ;TRAMO A NEW                   ;67382716177994;7SBL7DL7;42080;Closed;CALIDAD PASCUAL SA;LPAS                ;43271;EUR;Syndicated Loan Investment Portfolio;ACTIVE;189482294,9;50647932,28;189482294,9;50647932,28;0;0;Term                                              ;
SAN  ;100004;LECHE PASCUAL 256,4MM EUR 20/06/13      ;-5AO2W3L; ;BANCO SANTANDER, S.A.         ;FACILITY B NEW                ;67382116178010;7SBL7E6R;42080;Closed;CALIDAD PASCUAL SA;LPAS                ;42541;EUR;Syndicated Loan Investment Portfolio;ACTIVE;12118482,28;3172494,79;12118482,28;3172494,79;0;0;Term                                              ;
SAN  ;100004;BARNA STEEL JUMBO 1.648MM EUR 12/06/13  ;-5AO30BV; ;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO AMORTIZABLE             ;18062412068014;-5AO33YQ;41437;Closed;BARNA STEEL S.A.,BARCELONA;DUSA                ;43258;EUR;Syndicated Credit Investment Portfolio;ACTIVE;149874637;19627041;149874637;19627041;0;0;Revolver                                          ;
SAN  ;100004;BARNA STEEL JUMBO 1.648MM EUR 12/06/13  ;-5AO30BV; ;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO BULLET A                ;18062212068022;-5AO34EF;41437;Closed;BARNA STEEL S.A.,BARCELONA;DUSA                ;43258;EUR;Syndicated Loan Investment Portfolio;ACTIVE;694789515;88479066;694789515;88479066;0;0;Term                                              ;
SAN  ;100004;BARNA STEEL JUMBO 1.648MM EUR 12/06/13  ;-5AO30BV; ;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO BULLET B                ;18062512068031;-5AO34RK;41437;Closed;BARNA STEEL S.A.,BARCELONA;DUSA                ;43258;EUR;Syndicated Loan Investment Portfolio;ACTIVE;43337782;5675359;43337782;5675359;0;0;Term                                              ;
SAN  ;100004;BARNA STEEL JUMBO 1.648MM EUR 12/06/13  ;-5AO30BV; ;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO CANJEABLE A             ;18062912068049;-5AO34WM;41437;Closed;BARNA STEEL S.A.,BARCELONA;DUSA                ;43086;EUR;Syndicated Loan Investment Portfolio;ACTIVE;465234814,02;60925471,53;465234814,02;60925471,53;0;0;Term                                              ;
SAN  ;100004;BARNA STEEL JUMBO 1.648MM EUR 12/06/13  ;-5AO30BV; ;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO CANJEABLE B             ;18062712068057;-5AO351K;41439;Closed;BARNA STEEL S.A.,BARCELONA;DUSA                ;43086;EUR;Syndicated Loan Investment Portfolio;ACTIVE;156122694,15;21953162,91;156122694,15;21953162,91;0;0;Term                                              ;
SAN  ;100004;BARNA STEEL NUEVA LQ 89MM EUR 12/06/13  ;-5AO36HU; ;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO A1                      ;18062512068065;-5AO3735;41437;Closed;BARNA STEEL S.A.,BARCELONA;DUSA                ;43258;EUR;Syndicated Credit Investment Portfolio;ACTIVE;31890991,8;5869073,24;31890991,8;5869073,24;0;0;Revolver                                          ;
SAN  ;100004;BARNA STEEL NUEVA LQ 89MM EUR 12/06/13  ;-5AO36HU; ;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO A3                      ;18062112068081;C8AO886I;41437;Closed;BARNA STEEL S.A.,BARCELONA;DUSA                ;43258;EUR;Syndicated Credit Investment Portfolio;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
SAN  ;100004;BARNA STEEL NUEVA LQ 89MM EUR 12/06/13  ;-5AO36HU; ;SANBBVD-BANCO BILBAO VIZCAYA  ;TRAMO A2                      ;18062312068073;U#AO6ELP;41437;Closed;BARNA STEEL S.A.,BARCELONA;DUSA                ;43258;EUR;Syndicated Credit Investment Portfolio;ACTIVE;20000000;3711000;20000000;3711000;0;0;Revolver                                          ;
ABNTS;300002;BERICOTE PROPERTIES 080327 GBP 26.25M C5;-68LNACQ;;ABBEY ANTS                    ;TERM FACILITY                 ;32506091301;-68LNAUU;39534;Terminated;BERICOTE PROPERTIES (SOUTH) LIMITED;BP28                ;42135;GBP;Loans;TERMINATED;0;0;0;0;0;0;Term                                              ;
ABNTS;300002;BERICOTE PROPERTIES 080327 GBP 26.25M C5;-68LNACQ;;ABBEY ANTS                    ;MEZZANINE FAC                 ;30702121500;4L9YXJ7Y;40946;Terminated;BERICOTE PROPERTIES (SOUTH) LIMITED;BP28                ;42135;GBP;Loans;TERMINATED;0;0;0;0;0;0;Term                                              ;
SAN  ;100011;CFE 491MM USD 07/04/2011                ;-99JQUSW;4917971600000530;BANCO SANTANDER, S.A.         ;CFE 491MM USD 07/04/2011      ;19042011130400;-99JQUWH;40652;Closed;COMISION FEDERAL DE ELECTRICIDAD, MEXICO;CFDH                ;47196;USD;Non Trade Finance;ACTIVE;10201796,46;10201796,46;10201796,46;10201796,46;0;0;Term                                              ;
SAN  ;100011;CFE 491MM USD 07/04/2011                ;-99JQUSW;4917971600000530;BANCO SANTANDER, S.A.         ;CFE 491MM USD 07/04/2011      ;19042011130400;-99JQUWH;40652;Closed;COMISION FEDERAL DE ELECTRICIDAD, MEXICO;CFDH                ;47196;USD;Buyer's Credit;ACTIVE;10201796,46;10201796,46;10201796,46;10201796,46;0;0;Term                                              ;
SANLN;500002;GLID WIND FARMS LTD GBP 40,3 MM 27OCT09 ;=-B8U8X5M;1110000667;SANLOYM-LLOYDS TSB BANK PLC,  ;LETER OF CREDIT REV LOAN FAC  ;49101220091730;@!8UAS3S;40113;Terminated;GLID WIND FARMS TOPCO LIMITED;GWFT                ;45473;GBP;Investment Credits;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
SANLN;500002;GLID WIND FARMS LTD GBP 40,3 MM 27OCT09 ;=-B8U8X5M;1110000667;SANLOYM-LLOYDS TSB BANK PLC,  ;LETER OF CREDIT REV LOAN FAC  ;49101220091730;@!8UAS3S;40113;Terminated;GLID WIND FARMS TOPCO LIMITED;GWFT                ;45473;GBP;Investment Loans;TERMINATED;0;0;0;0;0;0;Revolver                                          ;
